15.499410 27.536095 0.071007 -257.163269 -250.194153 172.598907
15.134440 27.061321 0.224662 -420.174561 -249.363831 80.899246
15.069398 27.076036 0.202182 -446.827271 -252.976990 85.670410
16.045841 28.389351 0.830611 -307.660065 -440.039062 79.807892
16.287033 28.407991 0.565685 -453.038239 -300.909180 102.843987
16.041458 28.366575 0.856175 -358.770477 -445.260864 77.684891
18.386581 28.300873 0.330712 -260.356903 -238.802444 33.016579
16.042856 27.586426 0.675576 -293.391327 -303.831696 -174.070755
16.203417 28.444208 0.598058 -389.052765 -506.290100 -57.706570
15.988681 27.838619 0.703943 -321.286804 -139.835678 -200.241241
17.195940 28.674536 0.699199 -343.166412 -306.073761 40.633259
16.361792 28.176090 0.736414 -432.298950 -537.431335 -58.872910
16.035229 27.832397 0.629426 -302.130402 -575.113953 -62.258202
16.345322 28.384392 0.191450 -367.174194 -491.319092 -6.406751
16.283133 28.378321 0.284934 -343.947601 -505.846924 -36.270008
27.279198 4.849751 0.182694 65.978516 -48.914295 -6.925449
28.998058 6.764377 0.165479 14.542991 -33.126579 26.910482
28.960188 6.782432 0.110027 -8.616593 -40.796951 -52.608280
29.034376 6.431576 0.110716 50.672714 -31.116919 -36.638962
28.914602 6.410241 0.016143 27.994896 -56.499569 -48.969700
28.931320 6.420419 0.002160 101.528000 -33.091793 -52.352318
28.826389 9.524832 0.059455 88.834862 32.874958 -5.677820
29.278347 9.589077 0.130660 27.975714 18.266312 9.090104
24.931061 12.550564 0.017598 14.917392 138.859955 -4.830542
25.494614 13.592395 0.210188 14.863494 162.935318 8.660112
26.216236 14.187696 0.703946 -9.030231 63.291508 -6.434012
26.191109 14.134555 0.716348 -9.288609 115.159607 -10.052896
13.567851 14.991902 0.107828 -247.888916 260.867371 -25.679390
26.286711 14.237237 0.655406 2.007609 159.952393 35.151543
26.285788 14.217345 0.817741 66.497040 84.444778 41.630997
27.117319 12.941914 0.435250 19.298567 171.121262 -0.674115
12.631230 15.827292 0.425167 -260.604340 327.431763 -31.807882
12.576727 15.927089 0.482366 -263.824066 320.446228 -43.749985
14.990870 15.496785 0.421118 -225.575714 254.865494 -4.262937
26.284863 14.299889 0.750864 90.294952 166.466736 -4.923822
26.330870 14.193461 0.688909 2.734382 130.695953 -32.206280
26.322680 14.192225 0.681207 -12.633801 169.975113 16.859911
12.595995 16.262991 0.545563 -258.080139 316.304565 -45.920952
14.449638 15.930473 0.743862 -238.821487 274.097382 1.659472
15.327423 15.855883 0.570807 -228.465195 257.628082 2.580861
15.606899 15.750845 0.301535 -224.309723 248.852951 -6.001507
12.623960 16.175728 0.541588 -263.946899 304.998077 -49.146255
12.782455 16.194344 0.725419 -269.356689 315.500916 -51.094547
13.698749 16.135077 1.040496 -253.836884 293.521393 -4.327132
26.320808 14.219975 0.703116 76.691101 124.989792 -35.781921
26.213602 14.294675 0.783070 -13.046798 108.016670 -36.583782
26.269835 14.159660 0.654197 75.623421 208.902176 5.814755
31.115534 15.165195 0.147001 112.480614 187.524231 -4.380090
13.880616 16.484228 1.303179 -246.761642 301.263977 8.082119
16.348003 16.092979 0.064518 -215.580444 235.627426 -8.428438
26.242794 14.241787 0.750223 57.382591 83.986832 -45.949444
14.988679 16.990763 1.713938 -282.565002 293.010315 45.739540
15.470781 16.627405 0.946341 -252.814774 263.648285 21.568205
16.912386 16.303801 0.034904 -203.586136 230.194656 -6.967643
22.852341 15.977996 0.193190 -34.855450 184.526932 16.260624
22.781237 16.033180 0.131604 -62.933846 192.216782 13.036593
26.147366 14.409956 0.854503 85.556450 60.869144 -27.916193
31.589174 16.394869 0.002546 141.671402 214.190353 -5.963527
14.685161 17.354641 2.168449 -196.193161 308.667480 22.468605
14.939601 17.030458 1.689554 -274.842224 300.933929 58.273956
23.043837 16.260662 0.649273 -64.063667 209.244644 14.505095
26.422960 14.633445 0.976791 -28.431845 98.355362 16.805653
27.080614 15.450647 1.319057 -6.470995 157.751938 51.282276
30.736029 16.822741 0.266539 117.636742 212.469849 10.066624
14.579050 17.164362 2.158390 -254.148529 327.896362 -22.525503
16.991901 16.690825 0.444760 -204.996414 233.345078 4.348577
25.472776 15.841701 1.434328 -2.182256 178.656631 59.150345
26.793976 15.390307 1.314933 -6.382187 147.939362 52.306267
27.618380 15.931102 1.463634 14.667175 174.251541 57.064850
14.833425 17.020195 1.820660 -282.601105 271.780884 62.812855
28.080889 16.362179 1.573165 36.045471 185.721451 61.170017
30.763651 17.359842 0.506017 127.547844 215.835022 20.709297
11.886910 17.742350 0.768303 -229.981094 345.543640 -99.730835
21.423229 17.247412 0.596136 -55.791866 206.325317 28.245237
23.359119 16.376266 1.210194 -29.701792 211.417236 38.181953
25.783859 16.620722 2.224517 -8.944981 195.747940 108.152229
14.324210 17.865692 1.558301 -285.951355 277.424896 65.366455
26.005989 17.001698 2.041059 -19.717203 183.108887 105.819641
0.212637 17.883152 0.073928 180.391281 227.007584 -3.303931
20.413736 17.684916 0.301593 -96.872742 208.083008 16.178871
23.603617 16.517302 1.732006 -11.517899 228.910278 61.330475
25.586796 16.941946 1.825135 2.557236 174.832840 87.779099
25.608803 17.010899 1.994874 1.285600 171.844650 97.902298
25.765594 17.020927 2.360989 5.716471 168.212372 128.317337
25.957972 17.329292 2.040547 -18.723185 180.336716 98.372559
15.470135 18.708838 0.592629 -285.991821 271.445343 14.143703
22.229696 16.896072 1.270014 -87.234901 203.399963 26.760107
25.968510 17.440460 1.969493 -20.615059 174.029877 91.797554
30.399092 18.066513 1.867052 119.584595 197.805344 80.047897
15.113878 18.607126 1.163659 -290.841431 282.238190 10.232746
22.229692 17.010214 1.394055 -83.111015 181.327957 34.450680
11.949298 17.841295 0.632334 -273.148071 304.272400 -48.914810
12.222794 17.872026 1.063460 -231.833557 313.845032 -19.561377
15.835539 19.321962 0.540848 -262.294891 278.427429 17.930021
21.887808 16.946966 1.046478 -36.106133 164.481125 42.433449
27.207071 18.296761 1.819396 22.820089 184.889648 84.171158
8.932736 23.078375 1.314255 -81.655815 300.919830 -68.203491
13.178530 18.880436 1.108234 -346.172760 258.479889 7.175741
15.276213 18.935791 0.738540 -269.753082 258.764832 7.236395
15.790201 19.279249 0.518154 -260.731445 265.271576 8.807661
20.710836 18.801462 0.914162 -102.532631 221.805573 34.513512
25.930470 17.754585 1.288860 9.045628 174.174942 69.461166
8.627485 22.814487 1.844133 -35.988686 125.330276 -295.398743
8.854355 23.772978 1.395696 -37.563450 186.767334 -254.356995
8.996608 23.738676 1.247786 -74.046150 515.157715 -13.660204
12.449694 18.869862 0.803880 -324.747894 294.206360 -7.431638
24.714558 18.342407 0.780812 -10.485018 174.974457 41.687405
25.202705 18.248537 0.804240 1.109942 169.400894 44.266869
1.226900 18.631048 0.018048 233.370911 206.990494 -19.991215
9.948977 22.327377 0.726870 -216.353012 -405.379181 -173.737183
8.466358 23.005758 1.958519 -98.729210 174.534958 -229.183990
13.842502 19.795115 0.823056 -325.289062 283.684814 -13.021545
15.839989 20.170324 0.695405 -260.883820 282.351837 5.816315
19.066198 19.816498 1.329815 -159.243225 253.121780 47.063915
20.668255 19.226692 0.756032 -116.109474 215.392120 36.720726
26.099157 17.900002 1.868809 3.574065 145.348740 85.445633
26.857264 18.355389 1.969382 12.309940 172.341507 90.774475
0.033222 19.091381 0.520274 178.074997 206.250854 9.365379
9.976912 22.331333 0.478842 -197.938416 -431.682465 -1.404482
9.645027 21.454178 0.960023 -394.013031 64.636848 -420.342712
9.666834 21.826630 1.450685 67.028214 -112.188751 -679.912720
9.451051 21.469995 0.192694 -412.605164 1016.802856 -147.665237
9.813619 20.793655 0.822591 -423.830963 729.162231 -168.002060
12.623891 19.222759 0.810310 -349.667084 279.513947 -19.815001
13.495840 19.921637 0.817822 -340.844940 284.442780 -18.611179
14.231007 20.274645 0.775255 -309.393982 287.502167 -14.272235
16.423334 21.527258 1.358480 -219.823227 325.060760 -8.517957
18.568426 20.348562 1.421316 -184.522293 267.194092 45.287148
20.220190 19.766073 1.595226 -136.015915 228.683075 64.002625
26.169836 18.568487 2.385519 4.694920 161.485687 118.343063
28.664371 18.815420 2.064915 64.169975 170.519699 88.263771
8.715322 22.550114 1.840261 78.772087 40.964729 -397.530396
9.089584 22.747374 0.684341 213.424500 -125.315178 -515.136230
9.245204 22.976805 0.465455 -11.709331 1087.612427 -142.804977
9.314083 22.426003 0.490311 -202.535202 1423.149536 -269.018829
9.409343 21.946795 0.594303 -420.386261 1273.244263 -257.053802
12.652641 19.151443 0.797842 -342.708099 280.264832 -13.790053
13.972370 20.145748 0.843617 -318.141968 279.182739 -16.515848
18.314587 20.767511 1.407563 -199.156693 276.762146 40.828632
9.195382 22.931835 0.999874 107.831451 41.818069 -414.224091
9.226001 22.846704 1.039991 96.331917 21.635559 -458.362213
9.312587 22.674465 1.084782 111.017464 -58.194366 -511.887726
9.214021 23.258612 0.856173 23.764778 710.509033 206.302429
13.287130 19.792860 0.818891 -340.995605 279.247681 -21.023054
15.570370 21.394648 0.669362 -250.009247 298.527588 1.619787
17.027864 22.586615 1.040522 -244.843735 209.176910 94.056801
16.516224 22.353821 1.069723 -157.409607 432.746185 -47.014065
21.950163 19.284035 1.043928 -94.923309 191.239670 46.141331
26.541348 19.498472 2.427354 35.941311 183.548508 119.749512
31.500040 19.517828 0.807261 138.202072 155.845001 2.977922
9.328460 22.016537 0.367574 -302.140533 1059.164307 -560.958618
9.304698 22.281073 1.131861 322.503998 -178.977386 -769.670776
9.408380 21.735609 1.064477 -464.817352 1027.571655 -358.558014
10.037928 20.955799 1.256697 -508.275238 648.770569 -172.325607
11.101112 20.235315 1.084363 -444.359070 426.294769 -76.475052
16.982533 22.581913 1.181761 -214.510223 204.991547 -4.821283
19.752392 20.313696 1.082013 -162.522186 237.435913 48.431370
31.996037 19.550802 0.156960 168.082977 188.594391 -12.076593
9.280052 22.402878 0.510902 361.742157 -328.103333 -749.326294
9.256968 22.977470 0.579102 114.557076 96.156868 -274.925842
8.546081 23.347221 0.246640 -218.780441 376.745972 -690.936829
8.814997 23.371437 0.354988 -144.384537 431.652985 -732.488098
12.843909 20.597471 0.581389 -392.565918 302.189514 -38.031757
14.470264 20.795685 0.542237 -295.335693 273.196472 -18.645260
16.977842 22.646309 1.214104 -100.829979 358.796082 60.966164
16.659084 22.315989 0.915908 -225.281403 219.857956 -74.334641
9.113746 22.619516 0.165123 65.293571 315.265778 -945.086670
9.139570 23.076864 2.617970 113.872635 -50.817532 -413.719177
9.091969 22.850071 2.628676 107.303024 -18.434988 -395.956696
9.683094 21.942879 1.195731 92.330246 61.267384 -1019.147644
8.706075 23.125065 1.447419 -36.493664 212.512894 -260.412628
8.899199 23.316578 0.379838 -66.533936 442.380005 -761.255371
9.462196 22.037323 1.109748 -882.791016 811.353577 -389.727600
13.900704 20.982525 0.524706 -331.695770 276.605988 -27.436380
16.927692 22.513004 1.159106 -456.092529 370.948029 4.746488
28.831818 20.078049 1.679110 62.882275 156.950760 55.386139
9.249568 22.309586 0.698293 -220.906372 731.015564 -1053.361816
9.527201 21.941223 0.127205 247.821411 -109.872536 -111.715012
8.998367 22.293467 0.302490 27.193096 -287.287628 -35.172882
9.488194 21.862194 0.184256 -251.509232 647.376221 -746.970703
9.473873 21.991823 0.016567 282.597870 -365.862213 -207.732559
24.060612 20.464273 0.318409 -44.940796 167.016510 25.139868
9.261710 21.726318 1.119468 -412.566650 138.963547 -317.488098
16.802038 22.407400 1.096082 -218.123642 280.287537 -11.520937
18.160315 22.364410 0.901591 -251.767822 273.435242 50.528587
24.377806 20.655188 0.876208 -51.575554 174.234360 46.653545
25.663139 20.451838 1.621168 -9.266489 158.720367 76.681091
29.040056 20.320803 1.322369 82.806435 146.694336 41.358173
31.511438 19.928751 0.126949 177.395035 133.821411 22.390493
9.163546 22.033684 0.378879 415.234161 189.039124 -392.510773
15.878379 22.020548 0.472872 -202.722198 270.000763 4.112863
16.949835 22.530165 1.021992 -232.722031 141.512695 14.588807
16.940201 22.501493 1.029268 -200.919022 249.942474 9.042234
16.753180 22.240755 1.029034 -191.665619 246.784515 -71.524696
26.484528 20.776487 2.032470 21.413080 142.345551 100.394623
27.199656 20.335533 2.689527 61.505268 31.592115 245.036530
31.451960 19.932810 0.173984 177.984100 141.005844 28.721750
9.116356 22.247499 0.480434 -309.138123 -177.747696 -551.150208
16.754864 22.411186 1.053810 -203.658218 242.580048 57.984783
30.993927 19.973724 0.572043 142.251221 60.898609 -12.233384
9.653737 21.957119 0.357624 -279.407928 270.789734 174.849487
8.560781 22.040682 0.931408 -441.793060 53.519642 -665.521790
17.246645 23.102072 1.185948 -261.360077 183.246704 23.876608
19.140142 24.014807 0.371729 -174.040848 240.480072 78.326897
22.407711 22.938494 0.092022 -162.391617 233.962418 44.676548
24.802349 21.714083 0.795467 -59.416245 166.789383 48.103168
25.534805 21.501726 1.125598 -31.172426 151.281158 58.474754
29.936007 20.040318 1.017801 106.386864 98.986275 23.584118
30.952354 19.924200 0.552236 146.230530 68.236366 -26.315975
9.711449 22.267103 0.454671 -393.377258 531.375793 -265.112549
9.759454 22.345306 0.206253 -525.539490 426.970795 -1107.408569
21.030836 24.070150 0.162478 -188.650864 82.910660 156.454788
9.634933 22.132811 0.301282 -411.952484 449.618378 -1301.511719
9.829988 22.367676 0.471918 -310.120636 489.159729 -1221.606323
8.200628 21.753679 0.482080 -242.137436 111.923904 -687.296509
8.596907 21.996836 0.950388 -486.302765 48.733093 -637.680298
16.677885 22.379208 1.055251 -232.879700 416.889648 -26.100996
20.836184 23.988026 0.075319 -197.176300 126.155258 159.975784
28.683426 20.301470 1.161387 58.549458 68.662567 50.450466
31.015423 19.884979 0.354016 126.190201 94.552376 -10.476956
8.890281 22.469822 0.495500 143.943146 273.035492 -359.303162
9.737723 22.574772 0.916304 -1039.712280 -19.466244 -314.515564
11.385814 22.950516 0.691189 -614.309387 151.727600 -87.654617
15.313399 23.159603 0.108583 -286.634338 221.550781 -5.438799
16.809607 22.365250 1.040639 -114.895432 148.899399 229.838150
16.944544 22.587358 1.122380 -232.000275 265.643127 -82.463562
20.884104 23.969244 0.100861 -191.521088 132.364410 166.197220
29.422840 20.097538 0.970976 84.997215 83.982689 35.681057
9.338058 21.934303 0.799777 -667.966980 38.374161 -177.329437
9.027648 22.333611 0.160183 123.078644 49.970886 -593.989624
9.495938 22.146103 0.469299 -209.744141 43.385120 72.068970
15.389190 23.067553 0.085742 -289.547028 208.324936 -2.665149
20.087584 24.098448 0.652735 -150.123779 159.868805 100.391953
26.802273 21.030781 1.717219 -6.391663 102.863358 83.275932
28.610060 20.280157 1.263338 62.151653 89.506538 67.169777
9.394331 21.845247 0.914952 -655.596069 -24.858471 -304.174500
9.060086 22.334923 0.196781 199.090729 21.328014 248.150436
9.657054 22.129192 1.514679 206.482422 561.051514 -780.590027
9.043029 21.668011 0.750070 374.157593 692.532349 -537.963074
